county,precinct_code,precinct,office,district,party,candidate,votes
Yakima,150,150.333,President Democratic Party,,,Bernie Sanders,43
Yakima,153,153.333,President Democratic Party,,,Hillary Clinton,52
Yakima,153,153.333,President Democratic Party,,,Bernie Sanders,52
Yakima,154,154.333,President Democratic Party,,,Hillary Clinton,75
Yakima,154,154.333,President Democratic Party,,,Bernie Sanders,76
Yakima,155,155.333,President Democratic Party,,,Hillary Clinton,81
Yakima,155,155.333,President Democratic Party,,,Bernie Sanders,60
Yakima,156,156.333,President Democratic Party,,,Hillary Clinton,40
Yakima,156,156.333,President Democratic Party,,,Bernie Sanders,55
Yakima,158,158.333,President Democratic Party,,,Hillary Clinton,36
Yakima,158,158.333,President Democratic Party,,,Bernie Sanders,36
Yakima,162,162.333,President Democratic Party,,,Hillary Clinton,23
Yakima,162,162.333,President Democratic Party,,,Bernie Sanders,10
Yakima,163,163.58099999999999,President Democratic Party,,,Hillary Clinton,63
Yakima,163,163.58099999999999,President Democratic Party,,,Bernie Sanders,36
Yakima,167,167,President Democratic Party,,,Hillary Clinton,71
Yakima,167,167,President Democratic Party,,,Bernie Sanders,56
Yakima,168,168,President Democratic Party,,,Hillary Clinton,81
Yakima,168,168,President Democratic Party,,,Bernie Sanders,43
Yakima,169,169.3,President Democratic Party,,,Hillary Clinton,98
Yakima,169,169.3,President Democratic Party,,,Bernie Sanders,73
Yakima,170,170.333,President Democratic Party,,,Hillary Clinton,39
Yakima,170,170.333,President Democratic Party,,,Bernie Sanders,26
Yakima,171,171.333,President Democratic Party,,,Hillary Clinton,27
Yakima,171,171.333,President Democratic Party,,,Bernie Sanders,41
Yakima,173,173.333,President Democratic Party,,,Hillary Clinton,51
Yakima,173,173.333,President Democratic Party,,,Bernie Sanders,35
Yakima,175,175.333,President Democratic Party,,,Hillary Clinton,36
Yakima,175,175.333,President Democratic Party,,,Bernie Sanders,19
Yakima,177,177.58099999999999,President Democratic Party,,,Hillary Clinton,62
Yakima,177,177.58099999999999,President Democratic Party,,,Bernie Sanders,58
Yakima,179,179,President Democratic Party,,,Hillary Clinton,74
Yakima,179,179,President Democratic Party,,,Bernie Sanders,64
Yakima,180,180.58099999999999,President Democratic Party,,,Hillary Clinton,29
Yakima,180,180.58099999999999,President Democratic Party,,,Bernie Sanders,15
Yakima,181,181.58099999999999,President Democratic Party,,,Hillary Clinton,78
Yakima,181,181.58099999999999,President Democratic Party,,,Bernie Sanders,39
Yakima,182,182.58099999999999,President Democratic Party,,,Hillary Clinton,98
Yakima,182,182.58099999999999,President Democratic Party,,,Bernie Sanders,71
Yakima,183,183.58099999999999,President Democratic Party,,,Hillary Clinton,61
Yakima,183,183.58099999999999,President Democratic Party,,,Bernie Sanders,32
Yakima,184,184.333,President Democratic Party,,,Hillary Clinton,75
Yakima,184,184.333,President Democratic Party,,,Bernie Sanders,63
Yakima,185,185.58099999999999,President Democratic Party,,,Hillary Clinton,52
Yakima,185,185.58099999999999,President Democratic Party,,,Bernie Sanders,28
Yakima,186,186.58099999999999,President Democratic Party,,,Hillary Clinton,90
Yakima,186,186.58099999999999,President Democratic Party,,,Bernie Sanders,73
Yakima,187,187.58099999999999,President Democratic Party,,,Hillary Clinton,54
Yakima,187,187.58099999999999,President Democratic Party,,,Bernie Sanders,27
Yakima,188,188.58099999999999,President Democratic Party,,,Hillary Clinton,81
Yakima,188,188.58099999999999,President Democratic Party,,,Bernie Sanders,60
Yakima,189,189.58099999999999,President Democratic Party,,,Hillary Clinton,46
Yakima,189,189.58099999999999,President Democratic Party,,,Bernie Sanders,37
Yakima,190,190.58099999999999,President Democratic Party,,,Hillary Clinton,37
Yakima,190,190.58099999999999,President Democratic Party,,,Bernie Sanders,25
Yakima,191,191.58099999999999,President Democratic Party,,,Hillary Clinton,0
Yakima,191,191.58099999999999,President Democratic Party,,,Bernie Sanders,0
Yakima,301,301.44,President Democratic Party,,,Hillary Clinton,25
Yakima,301,301.44,President Democratic Party,,,Bernie Sanders,28
Yakima,302,302.44,President Democratic Party,,,Hillary Clinton,61
Yakima,302,302.44,President Democratic Party,,,Bernie Sanders,59
Yakima,303,303.44,President Democratic Party,,,Hillary Clinton,85
Yakima,303,303.44,President Democratic Party,,,Bernie Sanders,50
Yakima,304,304.44,President Democratic Party,,,Hillary Clinton,18
Yakima,304,304.44,President Democratic Party,,,Bernie Sanders,17
Yakima,305,305.44,President Democratic Party,,,Hillary Clinton,3
Yakima,305,305.44,President Democratic Party,,,Bernie Sanders,2
Yakima,306,306.44,President Democratic Party,,,Hillary Clinton,102
Yakima,306,306.44,President Democratic Party,,,Bernie Sanders,55
Yakima,307,307.44,President Democratic Party,,,Hillary Clinton,0
Yakima,307,307.44,President Democratic Party,,,Bernie Sanders,0
Yakima,308,308.44,President Democratic Party,,,Hillary Clinton,0
Yakima,308,308.44,President Democratic Party,,,Bernie Sanders,0
Yakima,501,501.52,President Democratic Party,,,Hillary Clinton,89
Yakima,501,501.52,President Democratic Party,,,Bernie Sanders,63
Yakima,701,701.6,President Democratic Party,,,Hillary Clinton,26
Yakima,701,701.6,President Democratic Party,,,Bernie Sanders,25
Yakima,901,901.42,President Democratic Party,,,Hillary Clinton,70
Yakima,901,901.42,President Democratic Party,,,Bernie Sanders,33
Yakima,1101,1101.3800000000001,President Democratic Party,,,Hillary Clinton,58
Yakima,1101,1101.3800000000001,President Democratic Party,,,Bernie Sanders,47
Yakima,1103,1103.3800000000001,President Democratic Party,,,Hillary Clinton,51
Yakima,1103,1103.3800000000001,President Democratic Party,,,Bernie Sanders,30
Yakima,1301,1301.31,President Democratic Party,,,Hillary Clinton,37
Yakima,1301,1301.31,President Democratic Party,,,Bernie Sanders,25
Yakima,1501,1501.4,President Democratic Party,,,Hillary Clinton,40
Yakima,1501,1501.4,President Democratic Party,,,Bernie Sanders,40
Yakima,1502,1502.4,President Democratic Party,,,Hillary Clinton,48
Yakima,1502,1502.4,President Democratic Party,,,Bernie Sanders,69
Yakima,1503,1503.4,President Democratic Party,,,Hillary Clinton,41
Yakima,1503,1503.4,President Democratic Party,,,Bernie Sanders,52
Yakima,1504,1504.4,President Democratic Party,,,Hillary Clinton,55
Yakima,1504,1504.4,President Democratic Party,,,Bernie Sanders,48
Yakima,1701,1701.46,President Democratic Party,,,Hillary Clinton,72
Yakima,1701,1701.46,President Democratic Party,,,Bernie Sanders,64
Yakima,1702,1702.46,President Democratic Party,,,Hillary Clinton,6
Yakima,1702,1702.46,President Democratic Party,,,Bernie Sanders,3
Yakima,1703,1703.46,President Democratic Party,,,Hillary Clinton,56
Yakima,1703,1703.46,President Democratic Party,,,Bernie Sanders,50
Yakima,1704,1704.4590000000001,President Democratic Party,,,Hillary Clinton,0
Yakima,1704,1704.4590000000001,President Democratic Party,,,Bernie Sanders,0
Yakima,1705,1705.46,President Democratic Party,,,Hillary Clinton,75
Yakima,1705,1705.46,President Democratic Party,,,Bernie Sanders,38
Yakima,1706,1706.4590000000001,President Democratic Party,,,Hillary Clinton,105
Yakima,1706,1706.4590000000001,President Democratic Party,,,Bernie Sanders,70
Yakima,1708,1708.4,President Democratic Party,,,Hillary Clinton,60
Yakima,1708,1708.4,President Democratic Party,,,Bernie Sanders,49
Yakima,1901,1901.5,President Democratic Party,,,Hillary Clinton,21
Yakima,1901,1901.5,President Democratic Party,,,Bernie Sanders,21
Yakima,2101,2101.48,President Democratic Party,,,Hillary Clinton,105
Yakima,2101,2101.48,President Democratic Party,,,Bernie Sanders,73
Yakima,2102,2102.48,President Democratic Party,,,Hillary Clinton,86
Yakima,2102,2102.48,President Democratic Party,,,Bernie Sanders,51
Yakima,2103,2103.48,President Democratic Party,,,Hillary Clinton,104
Yakima,2103,2103.48,President Democratic Party,,,Bernie Sanders,88
Yakima,2301,2301.3000000000002,President Democratic Party,,,Hillary Clinton,73
Yakima,2301,2301.3000000000002,President Democratic Party,,,Bernie Sanders,58
Yakima,2303,2303.3000000000002,President Democratic Party,,,Hillary Clinton,49
Yakima,2303,2303.3000000000002,President Democratic Party,,,Bernie Sanders,37
Yakima,2306,2306.3000000000002,President Democratic Party,,,Hillary Clinton,63
Yakima,2306,2306.3000000000002,President Democratic Party,,,Bernie Sanders,53
Yakima,2501,2501.56,President Democratic Party,,,Hillary Clinton,72
Yakima,2501,2501.56,President Democratic Party,,,Bernie Sanders,40
Yakima,2502,2502.56,President Democratic Party,,,Hillary Clinton,37
Yakima,2502,2502.56,President Democratic Party,,,Bernie Sanders,40
Yakima,2701,2701.54,President Democratic Party,,,Hillary Clinton,36
Yakima,2701,2701.54,President Democratic Party,,,Bernie Sanders,25
Yakima,2702,2702.54,President Democratic Party,,,Hillary Clinton,59
Yakima,2702,2702.54,President Democratic Party,,,Bernie Sanders,52
Yakima,3002,3002.52,President Democratic Party,,,Hillary Clinton,11
Yakima,3002,3002.52,President Democratic Party,,,Bernie Sanders,13
Yakima,3004,3004.5839999999998,President Democratic Party,,,Hillary Clinton,2
Yakima,3004,3004.5839999999998,President Democratic Party,,,Bernie Sanders,2
Yakima,3101,3101.4409999999998,President Democratic Party,,,Hillary Clinton,80
Yakima,3101,3101.4409999999998,President Democratic Party,,,Bernie Sanders,79
Yakima,3102,3102.5619999999999,President Democratic Party,,,Hillary Clinton,57
Yakima,3102,3102.5619999999999,President Democratic Party,,,Bernie Sanders,47
Yakima,3103,3103.48,President Democratic Party,,,Hillary Clinton,55
Yakima,3103,3103.48,President Democratic Party,,,Bernie Sanders,43
Yakima,3104,3104.482,President Democratic Party,,,Hillary Clinton,39
Yakima,3104,3104.482,President Democratic Party,,,Bernie Sanders,42
Yakima,3105,3105.42,President Democratic Party,,,Hillary Clinton,6
Yakima,3105,3105.42,President Democratic Party,,,Bernie Sanders,5
Yakima,3106,3106.3829999999998,President Democratic Party,,,Hillary Clinton,25
Yakima,3106,3106.3829999999998,President Democratic Party,,,Bernie Sanders,39
Yakima,3203,3203.5839999999998,President Democratic Party,,,Hillary Clinton,35
Yakima,3203,3203.5839999999998,President Democratic Party,,,Bernie Sanders,35
Yakima,3204,3204.3,President Democratic Party,,,Hillary Clinton,5
Yakima,3204,3204.3,President Democratic Party,,,Bernie Sanders,6
Yakima,3205,3205.5839999999998,President Democratic Party,,,Hillary Clinton,43
Yakima,3205,3205.5839999999998,President Democratic Party,,,Bernie Sanders,57
Yakima,3206,3206.38,President Democratic Party,,,Hillary Clinton,50
Yakima,3206,3206.38,President Democratic Party,,,Bernie Sanders,46
Yakima,3208,3208.31,President Democratic Party,,,Hillary Clinton,6
Yakima,3208,3208.31,President Democratic Party,,,Bernie Sanders,8
Yakima,3301,3301,President Democratic Party,,,Hillary Clinton,32
Yakima,3301,3301,President Democratic Party,,,Bernie Sanders,23
Yakima,3303,3303.5219999999999,President Democratic Party,,,Hillary Clinton,28
Yakima,3303,3303.5219999999999,President Democratic Party,,,Bernie Sanders,23
Yakima,3304,3304,President Democratic Party,,,Hillary Clinton,46
Yakima,3304,3304,President Democratic Party,,,Bernie Sanders,23
Yakima,3305,3305,President Democratic Party,,,Hillary Clinton,23
Yakima,3305,3305,President Democratic Party,,,Bernie Sanders,29
Yakima,3306,3306.4,President Democratic Party,,,Hillary Clinton,12
Yakima,3306,3306.4,President Democratic Party,,,Bernie Sanders,17
Yakima,3308,3308,President Democratic Party,,,Hillary Clinton,30
Yakima,3308,3308,President Democratic Party,,,Bernie Sanders,44
Yakima,3309,3309.48,President Democratic Party,,,Hillary Clinton,61
Yakima,3309,3309.48,President Democratic Party,,,Bernie Sanders,50
Yakima,3310,3310.5619999999999,President Democratic Party,,,Hillary Clinton,88
Yakima,3310,3310.5619999999999,President Democratic Party,,,Bernie Sanders,47
Yakima,3311,3311.5419999999999,President Democratic Party,,,Hillary Clinton,55
Yakima,3311,3311.5419999999999,President Democratic Party,,,Bernie Sanders,57
Yakima,3313,3313.3150000000001,President Democratic Party,,,Hillary Clinton,5
Yakima,3313,3313.3150000000001,President Democratic Party,,,Bernie Sanders,6
Yakima,3401,3401.5619999999999,President Democratic Party,,,Hillary Clinton,27
Yakima,3401,3401.5619999999999,President Democratic Party,,,Bernie Sanders,37
Yakima,3504,3504,President Democratic Party,,,Hillary Clinton,0
Yakima,3504,3504,President Democratic Party,,,Bernie Sanders,0
Yakima,3601,3601,President Democratic Party,,,Hillary Clinton,0
Yakima,3601,3601,President Democratic Party,,,Bernie Sanders,0
Yakima,3602,3602,President Democratic Party,,,Hillary Clinton,55
Yakima,3602,3602,President Democratic Party,,,Bernie Sanders,56
Yakima,3605,3605.5839999999998,President Democratic Party,,,Hillary Clinton,24
Yakima,3605,3605.5839999999998,President Democratic Party,,,Bernie Sanders,26
Yakima,3701,3701,President Democratic Party,,,Hillary Clinton,36
Yakima,3701,3701,President Democratic Party,,,Bernie Sanders,38
Yakima,3900,3900.4029999999998,President Democratic Party,,,Hillary Clinton,41
Yakima,3900,3900.4029999999998,President Democratic Party,,,Bernie Sanders,35
Yakima,3901,3901.4029999999998,President Democratic Party,,,Hillary Clinton,7
Yakima,3901,3901.4029999999998,President Democratic Party,,,Bernie Sanders,18
Yakima,3902,3902.5239999999999,President Democratic Party,,,Hillary Clinton,30
Yakima,3902,3902.5239999999999,President Democratic Party,,,Bernie Sanders,17
Yakima,3903,3903.4029999999998,President Democratic Party,,,Hillary Clinton,35
Yakima,3903,3903.4029999999998,President Democratic Party,,,Bernie Sanders,55
Yakima,3904,3904,President Democratic Party,,,Hillary Clinton,12
Yakima,3904,3904,President Democratic Party,,,Bernie Sanders,8
Yakima,3905,3905.3150000000001,President Democratic Party,,,Hillary Clinton,11
Yakima,3905,3905.3150000000001,President Democratic Party,,,Bernie Sanders,12
Yakima,4001,4001.56,President Democratic Party,,,Hillary Clinton,20
Yakima,4001,4001.56,President Democratic Party,,,Bernie Sanders,18
Yakima,4002,4002.42,President Democratic Party,,,Hillary Clinton,19
Yakima,4002,4002.42,President Democratic Party,,,Bernie Sanders,12
Yakima,4003,4003,President Democratic Party,,,Hillary Clinton,72
Yakima,4003,4003,President Democratic Party,,,Bernie Sanders,58
Yakima,4005,4005.3820000000001,President Democratic Party,,,Hillary Clinton,20
Yakima,4005,4005.3820000000001,President Democratic Party,,,Bernie Sanders,13
Yakima,4101,4101.5039999999999,President Democratic Party,,,Hillary Clinton,20
Yakima,4101,4101.5039999999999,President Democratic Party,,,Bernie Sanders,11
Yakima,4102,4102.3,President Democratic Party,,,Hillary Clinton,43
Yakima,4102,4102.3,President Democratic Party,,,Bernie Sanders,19
Yakima,4104,4104.5,President Democratic Party,,,Hillary Clinton,16
Yakima,4104,4104.5,President Democratic Party,,,Bernie Sanders,32
Yakima,4105,4105.4409999999998,President Democratic Party,,,Hillary Clinton,22
Yakima,4105,4105.4409999999998,President Democratic Party,,,Bernie Sanders,14
Yakima,4106,4106.38,President Democratic Party,,,Hillary Clinton,30
Yakima,4106,4106.38,President Democratic Party,,,Bernie Sanders,33
Yakima,4108,4108,President Democratic Party,,,Hillary Clinton,31
Yakima,4108,4108,President Democratic Party,,,Bernie Sanders,16
Yakima,4109,4109.4629999999997,President Democratic Party,,,Hillary Clinton,68
Yakima,4109,4109.4629999999997,President Democratic Party,,,Bernie Sanders,65
Yakima,4111,4111.3149999999996,President Democratic Party,,,Hillary Clinton,48
Yakima,4111,4111.3149999999996,President Democratic Party,,,Bernie Sanders,32
Yakima,4112,4112.4030000000002,President Democratic Party,,,Hillary Clinton,64
Yakima,4112,4112.4030000000002,President Democratic Party,,,Bernie Sanders,46
Yakima,4114,4114.5839999999998,President Democratic Party,,,Hillary Clinton,30
Yakima,4114,4114.5839999999998,President Democratic Party,,,Bernie Sanders,29
Yakima,4115,4115,President Democratic Party,,,Hillary Clinton,15
Yakima,4115,4115,President Democratic Party,,,Bernie Sanders,19
Yakima,4303,4303.4629999999997,President Democratic Party,,,Hillary Clinton,21
Yakima,4303,4303.4629999999997,President Democratic Party,,,Bernie Sanders,7
Yakima,4401,4401.5600000000004,President Democratic Party,,,Hillary Clinton,34
Yakima,4401,4401.5600000000004,President Democratic Party,,,Bernie Sanders,15
Yakima,4402,4402.3999999999996,President Democratic Party,,,Hillary Clinton,28
Yakima,4402,4402.3999999999996,President Democratic Party,,,Bernie Sanders,14
Yakima,4501,4501,President Democratic Party,,,Hillary Clinton,17
Yakima,4501,4501,President Democratic Party,,,Bernie Sanders,10
Yakima,4503,4503.3100000000004,President Democratic Party,,,Hillary Clinton,2
Yakima,4503,4503.3100000000004,President Democratic Party,,,Bernie Sanders,4
Yakima,4504,4504.38,President Democratic Party,,,Hillary Clinton,45
