county,precinct_code,precinct,office,district,party,candidate,votes
King,310,CHAUTAUQUA,Vashon Island School District No. 402 Proposition No. 1,,,Registered Voters,417
King,310,CHAUTAUQUA,Vashon Island School District No. 402 Proposition No. 1,,,Rejected,100
King,2391,CLAY,Auburn School District No. 408 Proposition No. 1,,,No,7
King,2391,CLAY,Auburn School District No. 408 Proposition No. 1,,,Registered Voters,40
King,2391,CLAY,Auburn School District No. 408 Proposition No. 1,,,Yes,5
King,330,COLVOS,Vashon Island School District No. 402 Proposition No. 1,,,Approved,84
King,330,COLVOS,Vashon Island School District No. 402 Proposition No. 1,,,Registered Voters,262
King,330,COLVOS,Vashon Island School District No. 402 Proposition No. 1,,,Rejected,61
King,336,CORNELL,Renton School District No. 403 Proposition No. 1,,,No,64
King,336,CORNELL,Renton School District No. 403 Proposition No. 1,,,Registered Voters,579
King,336,CORNELL,Renton School District No. 403 Proposition No. 1,,,Yes,81
King,336,CORNELL,Renton School District No. 403 Proposition No. 2,,,No,64
King,336,CORNELL,Renton School District No. 403 Proposition No. 2,,,Registered Voters,579
King,336,CORNELL,Renton School District No. 403 Proposition No. 2,,,Yes,82
King,342,COVE,Vashon Island School District No. 402 Proposition No. 1,,,Approved,160
King,342,COVE,Vashon Island School District No. 402 Proposition No. 1,,,Registered Voters,542
King,342,COVE,Vashon Island School District No. 402 Proposition No. 1,,,Rejected,123
King,3339,CROSS,Vashon Island School District No. 402 Proposition No. 1,,,Approved,117
King,3339,CROSS,Vashon Island School District No. 402 Proposition No. 1,,,Registered Voters,507
King,3339,CROSS,Vashon Island School District No. 402 Proposition No. 1,,,Rejected,145
King,2804,DANIEL,Renton School District No. 403 Proposition No. 1,,,No,72
King,2804,DANIEL,Renton School District No. 403 Proposition No. 1,,,Registered Voters,563
King,2804,DANIEL,Renton School District No. 403 Proposition No. 1,,,Yes,133
King,2804,DANIEL,Renton School District No. 403 Proposition No. 2,,,No,75
King,2804,DANIEL,Renton School District No. 403 Proposition No. 2,,,Registered Voters,563
King,2804,DANIEL,Renton School District No. 403 Proposition No. 2,,,Yes,126
King,358,DENVER,Federal Way School District No. 210 Proposition No. 1,,,No,42
King,358,DENVER,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,615
King,358,DENVER,Federal Way School District No. 210 Proposition No. 1,,,Yes,69
King,954,DES 30-0954,Federal Way School District No. 210 Proposition No. 1,,,No,98
King,954,DES 30-0954,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,751
King,954,DES 30-0954,Federal Way School District No. 210 Proposition No. 1,,,Yes,126
King,1227,DES 30-1227,Federal Way School District No. 210 Proposition No. 1,,,No,83
King,1227,DES 30-1227,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,638
King,1227,DES 30-1227,Federal Way School District No. 210 Proposition No. 1,,,Yes,119
King,911,DES 33-0911,Federal Way School District No. 210 Proposition No. 1,,,No,61
King,911,DES 33-0911,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,551
King,911,DES 33-0911,Federal Way School District No. 210 Proposition No. 1,,,Yes,71
King,1078,DES 33-1078,Federal Way School District No. 210 Proposition No. 1,,,No,26
King,1078,DES 33-1078,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,350
King,1078,DES 33-1078,Federal Way School District No. 210 Proposition No. 1,,,Yes,41
King,1146,DES 33-1146,Federal Way School District No. 210 Proposition No. 1,,,No,66
King,1146,DES 33-1146,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,582
King,1146,DES 33-1146,Federal Way School District No. 210 Proposition No. 1,,,Yes,95
King,2416,DES 33-2416,Federal Way School District No. 210 Proposition No. 1,,,No,58
King,2416,DES 33-2416,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,488
King,2416,DES 33-2416,Federal Way School District No. 210 Proposition No. 1,,,Yes,78
King,3273,DEVILLE,Federal Way School District No. 210 Proposition No. 1,,,No,62
King,3273,DEVILLE,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,579
King,3273,DEVILLE,Federal Way School District No. 210 Proposition No. 1,,,Yes,64
King,3610,DIAMOND,Auburn School District No. 408 Proposition No. 1,,,No,35
King,3610,DIAMOND,Auburn School District No. 408 Proposition No. 1,,,Registered Voters,228
King,3610,DIAMOND,Auburn School District No. 408 Proposition No. 1,,,Yes,18
King,370,DILWORTH,Vashon Island School District No. 402 Proposition No. 1,,,Approved,131
King,370,DILWORTH,Vashon Island School District No. 402 Proposition No. 1,,,Registered Voters,444
King,370,DILWORTH,Vashon Island School District No. 402 Proposition No. 1,,,Rejected,111
King,371,DOCKTON,Vashon Island School District No. 402 Proposition No. 1,,,Approved,216
King,371,DOCKTON,Vashon Island School District No. 402 Proposition No. 1,,,Registered Voters,698
King,371,DOCKTON,Vashon Island School District No. 402 Proposition No. 1,,,Rejected,188
King,373,DOLLOFF,Federal Way School District No. 210 Proposition No. 1,,,No,65
King,373,DOLLOFF,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,395
King,373,DOLLOFF,Federal Way School District No. 210 Proposition No. 1,,,Yes,65
King,374,DOLPHIN,Vashon Island School District No. 402 Proposition No. 1,,,Approved,87
King,374,DOLPHIN,Vashon Island School District No. 402 Proposition No. 1,,,Registered Voters,285
King,374,DOLPHIN,Vashon Island School District No. 402 Proposition No. 1,,,Rejected,67
King,392,EARLINGTON,Renton School District No. 403 Proposition No. 1,,,No,31
King,392,EARLINGTON,Renton School District No. 403 Proposition No. 1,,,Registered Voters,340
King,392,EARLINGTON,Renton School District No. 403 Proposition No. 1,,,Yes,40
King,392,EARLINGTON,Renton School District No. 403 Proposition No. 2,,,No,33
King,392,EARLINGTON,Renton School District No. 403 Proposition No. 2,,,Registered Voters,340
King,392,EARLINGTON,Renton School District No. 403 Proposition No. 2,,,Yes,38
King,395,EASTWOOD,Renton School District No. 403 Proposition No. 1,,,No,63
King,395,EASTWOOD,Renton School District No. 403 Proposition No. 1,,,Registered Voters,484
King,395,EASTWOOD,Renton School District No. 403 Proposition No. 1,,,Yes,107
King,395,EASTWOOD,Renton School District No. 403 Proposition No. 2,,,No,65
King,395,EASTWOOD,Renton School District No. 403 Proposition No. 2,,,Registered Voters,484
King,395,EASTWOOD,Renton School District No. 403 Proposition No. 2,,,Yes,105
King,427,EXCALIBUR,Federal Way School District No. 210 Proposition No. 1,,,No,58
King,427,EXCALIBUR,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,405
King,427,EXCALIBUR,Federal Way School District No. 210 Proposition No. 1,,,Yes,64
King,2459,FAIRHAVEN,Renton School District No. 403 Proposition No. 1,,,No,11
King,2459,FAIRHAVEN,Renton School District No. 403 Proposition No. 1,,,Registered Voters,172
King,2459,FAIRHAVEN,Renton School District No. 403 Proposition No. 1,,,Yes,24
King,2459,FAIRHAVEN,Renton School District No. 403 Proposition No. 2,,,No,9
King,2459,FAIRHAVEN,Renton School District No. 403 Proposition No. 2,,,Registered Voters,172
King,2459,FAIRHAVEN,Renton School District No. 403 Proposition No. 2,,,Yes,26
King,2988,FED 30-2988,Federal Way School District No. 210 Proposition No. 1,,,No,54
King,2988,FED 30-2988,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,608
King,2988,FED 30-2988,Federal Way School District No. 210 Proposition No. 1,,,Yes,124
King,2990,FED 30-2990,Federal Way School District No. 210 Proposition No. 1,,,No,39
King,2990,FED 30-2990,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,606
King,2990,FED 30-2990,Federal Way School District No. 210 Proposition No. 1,,,Yes,74
King,2991,FED 30-2991,Federal Way School District No. 210 Proposition No. 1,,,No,38
King,2991,FED 30-2991,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,362
King,2991,FED 30-2991,Federal Way School District No. 210 Proposition No. 1,,,Yes,65
King,2992,FED 30-2992,Federal Way School District No. 210 Proposition No. 1,,,No,21
King,2992,FED 30-2992,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,367
King,2992,FED 30-2992,Federal Way School District No. 210 Proposition No. 1,,,Yes,51
King,2993,FED 30-2993,Federal Way School District No. 210 Proposition No. 1,,,No,83
King,2993,FED 30-2993,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,680
King,2993,FED 30-2993,Federal Way School District No. 210 Proposition No. 1,,,Yes,117
King,2994,FED 30-2994,Federal Way School District No. 210 Proposition No. 1,,,No,26
King,2994,FED 30-2994,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,228
King,2994,FED 30-2994,Federal Way School District No. 210 Proposition No. 1,,,Yes,31
King,2995,FED 30-2995,Federal Way School District No. 210 Proposition No. 1,,,No,27
King,2995,FED 30-2995,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,248
King,2995,FED 30-2995,Federal Way School District No. 210 Proposition No. 1,,,Yes,46
King,2996,FED 30-2996,Federal Way School District No. 210 Proposition No. 1,,,No,38
King,2996,FED 30-2996,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,572
King,2996,FED 30-2996,Federal Way School District No. 210 Proposition No. 1,,,Yes,108
King,2999,FED 30-2999,Federal Way School District No. 210 Proposition No. 1,,,No,22
King,2999,FED 30-2999,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,380
King,2999,FED 30-2999,Federal Way School District No. 210 Proposition No. 1,,,Yes,45
King,3000,FED 30-3000,Federal Way School District No. 210 Proposition No. 1,,,No,38
King,3000,FED 30-3000,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,480
King,3000,FED 30-3000,Federal Way School District No. 210 Proposition No. 1,,,Yes,94
King,3001,FED 30-3001,Federal Way School District No. 210 Proposition No. 1,,,No,53
King,3001,FED 30-3001,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,623
King,3001,FED 30-3001,Federal Way School District No. 210 Proposition No. 1,,,Yes,152
King,3002,FED 30-3002,Federal Way School District No. 210 Proposition No. 1,,,No,48
King,3002,FED 30-3002,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,680
King,3002,FED 30-3002,Federal Way School District No. 210 Proposition No. 1,,,Yes,106
King,3003,FED 30-3003,Federal Way School District No. 210 Proposition No. 1,,,No,43
King,3003,FED 30-3003,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,554
King,3003,FED 30-3003,Federal Way School District No. 210 Proposition No. 1,,,Yes,81
King,3004,FED 30-3004,Federal Way School District No. 210 Proposition No. 1,,,No,30
King,3004,FED 30-3004,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,439
King,3004,FED 30-3004,Federal Way School District No. 210 Proposition No. 1,,,Yes,57
King,3005,FED 30-3005,Federal Way School District No. 210 Proposition No. 1,,,No,33
King,3005,FED 30-3005,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,292
King,3005,FED 30-3005,Federal Way School District No. 210 Proposition No. 1,,,Yes,90
King,3006,FED 30-3006,Federal Way School District No. 210 Proposition No. 1,,,No,37
King,3006,FED 30-3006,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,487
King,3006,FED 30-3006,Federal Way School District No. 210 Proposition No. 1,,,Yes,66
King,3007,FED 30-3007,Federal Way School District No. 210 Proposition No. 1,,,No,26
King,3007,FED 30-3007,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,243
King,3007,FED 30-3007,Federal Way School District No. 210 Proposition No. 1,,,Yes,41
King,3008,FED 30-3008,Federal Way School District No. 210 Proposition No. 1,,,No,29
King,3008,FED 30-3008,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,352
King,3008,FED 30-3008,Federal Way School District No. 210 Proposition No. 1,,,Yes,48
King,3010,FED 30-3010,Federal Way School District No. 210 Proposition No. 1,,,No,37
King,3010,FED 30-3010,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,337
King,3010,FED 30-3010,Federal Way School District No. 210 Proposition No. 1,,,Yes,66
King,3011,FED 30-3011,Federal Way School District No. 210 Proposition No. 1,,,No,28
King,3011,FED 30-3011,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,369
King,3011,FED 30-3011,Federal Way School District No. 210 Proposition No. 1,,,Yes,44
King,3012,FED 30-3012,Federal Way School District No. 210 Proposition No. 1,,,No,42
King,3012,FED 30-3012,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,305
King,3012,FED 30-3012,Federal Way School District No. 210 Proposition No. 1,,,Yes,73
King,3013,FED 30-3013,Federal Way School District No. 210 Proposition No. 1,,,No,24
King,3013,FED 30-3013,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,277
King,3013,FED 30-3013,Federal Way School District No. 210 Proposition No. 1,,,Yes,44
King,3014,FED 30-3014,Federal Way School District No. 210 Proposition No. 1,,,No,61
King,3014,FED 30-3014,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,464
King,3014,FED 30-3014,Federal Way School District No. 210 Proposition No. 1,,,Yes,113
King,3015,FED 30-3015,Federal Way School District No. 210 Proposition No. 1,,,No,53
King,3015,FED 30-3015,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,401
King,3015,FED 30-3015,Federal Way School District No. 210 Proposition No. 1,,,Yes,90
King,3017,FED 30-3017,Federal Way School District No. 210 Proposition No. 1,,,No,93
King,3017,FED 30-3017,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,721
King,3017,FED 30-3017,Federal Way School District No. 210 Proposition No. 1,,,Yes,175
King,3018,FED 30-3018,Federal Way School District No. 210 Proposition No. 1,,,No,27
King,3018,FED 30-3018,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,352
King,3018,FED 30-3018,Federal Way School District No. 210 Proposition No. 1,,,Yes,39
King,3019,FED 30-3019,Federal Way School District No. 210 Proposition No. 1,,,No,46
King,3019,FED 30-3019,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,438
King,3019,FED 30-3019,Federal Way School District No. 210 Proposition No. 1,,,Yes,88
King,3020,FED 30-3020,Federal Way School District No. 210 Proposition No. 1,,,No,29
King,3020,FED 30-3020,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,428
King,3020,FED 30-3020,Federal Way School District No. 210 Proposition No. 1,,,Yes,61
King,3021,FED 30-3021,Federal Way School District No. 210 Proposition No. 1,,,No,34
King,3021,FED 30-3021,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,594
King,3021,FED 30-3021,Federal Way School District No. 210 Proposition No. 1,,,Yes,70
King,3022,FED 30-3022,Federal Way School District No. 210 Proposition No. 1,,,No,18
King,3022,FED 30-3022,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,219
King,3022,FED 30-3022,Federal Way School District No. 210 Proposition No. 1,,,Yes,52
King,3023,FED 30-3023,Federal Way School District No. 210 Proposition No. 1,,,No,52
King,3023,FED 30-3023,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,412
King,3023,FED 30-3023,Federal Way School District No. 210 Proposition No. 1,,,Yes,93
King,3024,FED 30-3024,Federal Way School District No. 210 Proposition No. 1,,,No,53
King,3024,FED 30-3024,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,354
King,3024,FED 30-3024,Federal Way School District No. 210 Proposition No. 1,,,Yes,78
King,3025,FED 30-3025,Federal Way School District No. 210 Proposition No. 1,,,No,75
King,3025,FED 30-3025,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,509
King,3025,FED 30-3025,Federal Way School District No. 210 Proposition No. 1,,,Yes,118
King,3026,FED 30-3026,Federal Way School District No. 210 Proposition No. 1,,,No,40
King,3026,FED 30-3026,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,401
King,3026,FED 30-3026,Federal Way School District No. 210 Proposition No. 1,,,Yes,77
King,3027,FED 30-3027,Federal Way School District No. 210 Proposition No. 1,,,No,61
King,3027,FED 30-3027,Federal Way School District No. 210 Proposition No. 1,,,Registered Voters,635
King,3027,FED 30-3027,Federal Way School District No. 210 Proposition No. 1,,,Yes,89
