county,precinct_code,precinct,office,district,party,candidate,votes
Whitman,COLFAX RURAL 137,COLFAX RURAL 137,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY,,,No,59
Whitman,WILCOX 138,WILCOX 138,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY,,,Yes,66
Whitman,WILCOX 138,WILCOX 138,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY,,,No,34
Whitman,COLFAX CITY 139,COLFAX CITY 139,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY,,,Yes,114
Whitman,COLFAX CITY 139,COLFAX CITY 139,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY,,,No,63
Whitman,COLFAX CITY 140,COLFAX CITY 140,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY,,,Yes,162
Whitman,COLFAX CITY 140,COLFAX CITY 140,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY,,,No,52
Whitman,COLFAX CITY 141,COLFAX CITY 141,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY,,,Yes,141
Whitman,COLFAX CITY 141,COLFAX CITY 141,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY,,,No,35
Whitman,COLFAX CITY 142,COLFAX CITY 142,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY,,,Yes,225
Whitman,COLFAX CITY 142,COLFAX CITY 142,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY,,,No,47
Whitman,COLFAX RURAL 136,COLFAX RURAL 136,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 2 BONDS TO IMPROVE SAFETY AND RENOVATE SCHOOL FACILITIES,,,APPROVED,75
Whitman,COLFAX RURAL 136,COLFAX RURAL 136,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 2 BONDS TO IMPROVE SAFETY AND RENOVATE SCHOOL FACILITIES,,,REJECTED,34
Whitman,COLFAX RURAL 137,COLFAX RURAL 137,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 2 BONDS TO IMPROVE SAFETY AND RENOVATE SCHOOL FACILITIES,,,APPROVED,136
Whitman,COLFAX RURAL 137,COLFAX RURAL 137,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 2 BONDS TO IMPROVE SAFETY AND RENOVATE SCHOOL FACILITIES,,,REJECTED,64
Whitman,WILCOX 138,WILCOX 138,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 2 BONDS TO IMPROVE SAFETY AND RENOVATE SCHOOL FACILITIES,,,APPROVED,69
Whitman,WILCOX 138,WILCOX 138,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 2 BONDS TO IMPROVE SAFETY AND RENOVATE SCHOOL FACILITIES,,,REJECTED,33
Whitman,COLFAX CITY 139,COLFAX CITY 139,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 2 BONDS TO IMPROVE SAFETY AND RENOVATE SCHOOL FACILITIES,,,APPROVED,118
Whitman,COLFAX CITY 139,COLFAX CITY 139,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 2 BONDS TO IMPROVE SAFETY AND RENOVATE SCHOOL FACILITIES,,,REJECTED,57
Whitman,COLFAX CITY 140,COLFAX CITY 140,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 2 BONDS TO IMPROVE SAFETY AND RENOVATE SCHOOL FACILITIES,,,APPROVED,158
Whitman,COLFAX CITY 140,COLFAX CITY 140,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 2 BONDS TO IMPROVE SAFETY AND RENOVATE SCHOOL FACILITIES,,,REJECTED,56
Whitman,COLFAX CITY 141,COLFAX CITY 141,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 2 BONDS TO IMPROVE SAFETY AND RENOVATE SCHOOL FACILITIES,,,APPROVED,137
Whitman,COLFAX CITY 141,COLFAX CITY 141,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 2 BONDS TO IMPROVE SAFETY AND RENOVATE SCHOOL FACILITIES,,,REJECTED,36
Whitman,COLFAX CITY 142,COLFAX CITY 142,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 2 BONDS TO IMPROVE SAFETY AND RENOVATE SCHOOL FACILITIES,,,APPROVED,218
Whitman,COLFAX CITY 142,COLFAX CITY 142,COLFAX SCHOOL DISTRICT - 300 COLFAX SCHOOL DISTRICT NO. 300 Proposition 2 BONDS TO IMPROVE SAFETY AND RENOVATE SCHOOL FACILITIES,,,REJECTED,50
Whitman,OAKESDALE IN,OAKESDALE IN,"OAKESDALE SCHOOL DISTRICT - 324 OAKESDALE SCHOOL DISTRICT NO. 324 Proposition 1 CAPITAL LEVY TO MODERNIZE, RENOVATE AND IMPROVE SCHOOL FACILITIES",,,Yes,123
Whitman,OAKESDALE IN,OAKESDALE IN,"OAKESDALE SCHOOL DISTRICT - 324 OAKESDALE SCHOOL DISTRICT NO. 324 Proposition 1 CAPITAL LEVY TO MODERNIZE, RENOVATE AND IMPROVE SCHOOL FACILITIES",,,No,31
Whitman,FARMINGTON IN,FARMINGTON IN,"OAKESDALE SCHOOL DISTRICT - 324 OAKESDALE SCHOOL DISTRICT NO. 324 Proposition 1 CAPITAL LEVY TO MODERNIZE, RENOVATE AND IMPROVE SCHOOL FACILITIES",,,Yes,15
Whitman,FARMINGTON IN,FARMINGTON IN,"OAKESDALE SCHOOL DISTRICT - 324 OAKESDALE SCHOOL DISTRICT NO. 324 Proposition 1 CAPITAL LEVY TO MODERNIZE, RENOVATE AND IMPROVE SCHOOL FACILITIES",,,No,36
Whitman,OAKESDALE 102,OAKESDALE 102,"OAKESDALE SCHOOL DISTRICT - 324 OAKESDALE SCHOOL DISTRICT NO. 324 Proposition 1 CAPITAL LEVY TO MODERNIZE, RENOVATE AND IMPROVE SCHOOL FACILITIES",,,Yes,51
Whitman,OAKESDALE 102,OAKESDALE 102,"OAKESDALE SCHOOL DISTRICT - 324 OAKESDALE SCHOOL DISTRICT NO. 324 Proposition 1 CAPITAL LEVY TO MODERNIZE, RENOVATE AND IMPROVE SCHOOL FACILITIES",,,No,29
Whitman,FARMINGTON 103,FARMINGTON 103,"OAKESDALE SCHOOL DISTRICT - 324 OAKESDALE SCHOOL DISTRICT NO. 324 Proposition 1 CAPITAL LEVY TO MODERNIZE, RENOVATE AND IMPROVE SCHOOL FACILITIES",,,Yes,14
Whitman,FARMINGTON 103,FARMINGTON 103,"OAKESDALE SCHOOL DISTRICT - 324 OAKESDALE SCHOOL DISTRICT NO. 324 Proposition 1 CAPITAL LEVY TO MODERNIZE, RENOVATE AND IMPROVE SCHOOL FACILITIES",,,No,20
Pierce,25-227,25-227,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Approved,128
Pierce,25-227,25-227,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Rejected,70
Pierce,25-228,25-228,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Approved,137
Pierce,25-228,25-228,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Rejected,66
Pierce,25-229,25-229,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Approved,74
Pierce,25-229,25-229,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Rejected,30
Pierce,25-230,25-230,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Approved,51
Pierce,25-230,25-230,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Rejected,26
Pierce,27-471,27-471,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Approved,17
Pierce,27-471,27-471,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Rejected,7
Pierce,27-477,27-477,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Approved,269
Pierce,27-477,27-477,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Rejected,150
Pierce,30-705,30-705,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Approved,100
Pierce,30-705,30-705,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Rejected,55
Pierce,30-706,30-706,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Approved,161
Pierce,30-706,30-706,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Rejected,117
Pierce,30-707,30-707,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Approved,94
Pierce,30-707,30-707,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Rejected,77
Pierce,30-708,30-708,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Approved,168
Pierce,30-708,30-708,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Rejected,84
Pierce,30-709,30-709,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Approved,159
Pierce,30-709,30-709,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Rejected,85
Pierce,31-801,31-801,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Approved,113
Pierce,31-801,31-801,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Rejected,64
Pierce,31-803,31-803,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Approved,4
Pierce,31-803,31-803,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Rejected,2
Pierce,31-804,31-804,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Approved,31
Pierce,31-804,31-804,"Fife School District No. 417 Proposition No. 2 General Obligation Bonds - $176,300,000",,,Rejected,13
Spokane,PCT 9008,PCT 9008,TEKOA SD 80 TEKOA SCHOOL DISTRICT NO. 265 Proposition 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY,,,Yes,2
Spokane,PCT 9008,PCT 9008,TEKOA SD 80 TEKOA SCHOOL DISTRICT NO. 265 Proposition 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY,,,No,2
Whitman,TEKOA IN,TEKOA IN,TEKOA SD 80 TEKOA SCHOOL DISTRICT NO. 265 Proposition 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY,,,Yes,153
Whitman,TEKOA IN,TEKOA IN,TEKOA SD 80 TEKOA SCHOOL DISTRICT NO. 265 Proposition 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY,,,No,70
Whitman,TEKOA 101,TEKOA 101,TEKOA SD 80 TEKOA SCHOOL DISTRICT NO. 265 Proposition 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY,,,Yes,50
Whitman,TEKOA 101,TEKOA 101,TEKOA SD 80 TEKOA SCHOOL DISTRICT NO. 265 Proposition 1 REPLACEMENT EDUCATIONAL PROGRAMS AND OPERATION LEVY,,,No,11
Spokane,PCT 9008,PCT 9008,"TEKOA SD 80 TEKOA SCHOOL DISTRICT NO. 265 Proposition 2 CAPITAL LEVY FOR HEALTH, SAFETY AND TECHNOLOGY IMPROVEMENTS",,,Yes,2
Spokane,PCT 9008,PCT 9008,"TEKOA SD 80 TEKOA SCHOOL DISTRICT NO. 265 Proposition 2 CAPITAL LEVY FOR HEALTH, SAFETY AND TECHNOLOGY IMPROVEMENTS",,,No,2
Whitman,TEKOA IN,TEKOA IN,"TEKOA SD 80 TEKOA SCHOOL DISTRICT NO. 265 Proposition 2 CAPITAL LEVY FOR HEALTH, SAFETY AND TECHNOLOGY IMPROVEMENTS",,,Yes,149
Whitman,TEKOA IN,TEKOA IN,"TEKOA SD 80 TEKOA SCHOOL DISTRICT NO. 265 Proposition 2 CAPITAL LEVY FOR HEALTH, SAFETY AND TECHNOLOGY IMPROVEMENTS",,,No,70
Whitman,TEKOA 101,TEKOA 101,"TEKOA SD 80 TEKOA SCHOOL DISTRICT NO. 265 Proposition 2 CAPITAL LEVY FOR HEALTH, SAFETY AND TECHNOLOGY IMPROVEMENTS",,,Yes,48
Whitman,TEKOA 101,TEKOA 101,"TEKOA SD 80 TEKOA SCHOOL DISTRICT NO. 265 Proposition 2 CAPITAL LEVY FOR HEALTH, SAFETY AND TECHNOLOGY IMPROVEMENTS",,,No,13
Kitsap,BREMERTON 001,BREMERTON 001,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,110
Kitsap,BREMERTON 001,BREMERTON 001,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,66
Kitsap,BREMERTON 002,BREMERTON 002,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,66
Kitsap,BREMERTON 002,BREMERTON 002,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,49
Kitsap,BREMERTON 003,BREMERTON 003,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,124
Kitsap,BREMERTON 003,BREMERTON 003,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,93
Kitsap,BREMERTON 005,BREMERTON 005,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,102
Kitsap,BREMERTON 005,BREMERTON 005,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,59
Kitsap,BREMERTON 006,BREMERTON 006,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,107
Kitsap,BREMERTON 006,BREMERTON 006,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,43
Kitsap,BREMERTON 007(*),BREMERTON 007(*),BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,0
Kitsap,BREMERTON 007(*),BREMERTON 007(*),BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,0
Kitsap,BREMERTON 012,BREMERTON 012,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,45
Kitsap,BREMERTON 012,BREMERTON 012,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,16
Kitsap,BREMERTON 013,BREMERTON 013,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,128
Kitsap,BREMERTON 013,BREMERTON 013,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,79
Kitsap,BREMERTON 015,BREMERTON 015,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,146
Kitsap,BREMERTON 015,BREMERTON 015,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,123
Kitsap,BREMERTON 016,BREMERTON 016,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,50
Kitsap,BREMERTON 016,BREMERTON 016,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,20
Kitsap,BREMERTON 022,BREMERTON 022,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,101
Kitsap,BREMERTON 022,BREMERTON 022,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,72
Kitsap,BREMERTON 029,BREMERTON 029,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,159
Kitsap,BREMERTON 029,BREMERTON 029,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,102
Kitsap,BREMERTON 030,BREMERTON 030,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,164
Kitsap,BREMERTON 030,BREMERTON 030,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,114
Kitsap,BREMERTON 031,BREMERTON 031,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,99
Kitsap,BREMERTON 031,BREMERTON 031,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,55
Kitsap,BREMERTON 032,BREMERTON 032,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,37
Kitsap,BREMERTON 032,BREMERTON 032,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,12
Kitsap,BREMERTON 037,BREMERTON 037,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,201
Kitsap,BREMERTON 037,BREMERTON 037,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,170
Kitsap,BREMERTON 040,BREMERTON 040,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,216
Kitsap,BREMERTON 040,BREMERTON 040,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,92
Kitsap,BREMERTON 041,BREMERTON 041,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,183
Kitsap,BREMERTON 041,BREMERTON 041,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,74
Kitsap,BREMERTON 046,BREMERTON 046,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,168
Kitsap,BREMERTON 046,BREMERTON 046,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,116
Kitsap,BREMERTON 051,BREMERTON 051,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,8
Kitsap,BREMERTON 051,BREMERTON 051,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,16
Kitsap,BREMERTON 052,BREMERTON 052,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,135
Kitsap,BREMERTON 052,BREMERTON 052,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,50
Kitsap,BREMERTON 053,BREMERTON 053,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,207
Kitsap,BREMERTON 053,BREMERTON 053,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,143
Kitsap,BREMERTON 054,BREMERTON 054,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,105
Kitsap,BREMERTON 054,BREMERTON 054,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,46
Kitsap,BREMERTON 056,BREMERTON 056,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,157
Kitsap,BREMERTON 056,BREMERTON 056,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,86
Kitsap,BREMERTON 058,BREMERTON 058,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,180
Kitsap,BREMERTON 058,BREMERTON 058,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,135
Kitsap,ILLAHEE 065,ILLAHEE 065,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,161
Kitsap,ILLAHEE 065,ILLAHEE 065,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,189
Kitsap,SYLVAN 066,SYLVAN 066,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,160
Kitsap,SYLVAN 066,SYLVAN 066,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,160
Kitsap,RAINIER 067,RAINIER 067,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,170
Kitsap,RAINIER 067,RAINIER 067,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,169
Kitsap,PERRY 073,PERRY 073,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,99
Kitsap,PERRY 073,PERRY 073,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,81
Kitsap,UELAND 082,UELAND 082,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,0
Kitsap,UELAND 082,UELAND 082,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,0
Kitsap,ROCKY POINT 083,ROCKY POINT 083,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,209
Kitsap,ROCKY POINT 083,ROCKY POINT 083,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,187
Kitsap,RIDGEWAY 084,RIDGEWAY 084,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,40
Kitsap,RIDGEWAY 084,RIDGEWAY 084,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,38
Kitsap,KITSAP LAKE 085,KITSAP LAKE 085,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,18
Kitsap,KITSAP LAKE 085,KITSAP LAKE 085,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,9
Kitsap,POWERLINE 086(*),POWERLINE 086(*),BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,0
Kitsap,POWERLINE 086(*),POWERLINE 086(*),BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,0
Kitsap,BAYVIEW 087,BAYVIEW 087,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,33
Kitsap,BAYVIEW 087,BAYVIEW 087,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,36
Kitsap,BREMERTON 088,BREMERTON 088,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,22
Kitsap,BREMERTON 088,BREMERTON 088,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,16
Kitsap,MARION 090,MARION 090,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,29
Kitsap,MARION 090,MARION 090,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,15
Kitsap,NAVY YARD CITY 095,NAVY YARD CITY 095,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,148
Kitsap,NAVY YARD CITY 095,NAVY YARD CITY 095,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,101
Kitsap,OLYMPIC 099,OLYMPIC 099,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,Yes,31
Kitsap,OLYMPIC 099,OLYMPIC 099,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 1 School Support Levy,,,No,14
Kitsap,BREMERTON 001,BREMERTON 001,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 2 Technology and Capital Projects Levy,,,Yes,106
Kitsap,BREMERTON 001,BREMERTON 001,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 2 Technology and Capital Projects Levy,,,No,70
Kitsap,BREMERTON 002,BREMERTON 002,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 2 Technology and Capital Projects Levy,,,Yes,66
Kitsap,BREMERTON 002,BREMERTON 002,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 2 Technology and Capital Projects Levy,,,No,49
Kitsap,BREMERTON 003,BREMERTON 003,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 2 Technology and Capital Projects Levy,,,Yes,120
Kitsap,BREMERTON 003,BREMERTON 003,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 2 Technology and Capital Projects Levy,,,No,96
Kitsap,BREMERTON 005,BREMERTON 005,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 2 Technology and Capital Projects Levy,,,Yes,104
Kitsap,BREMERTON 005,BREMERTON 005,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 2 Technology and Capital Projects Levy,,,No,57
Kitsap,BREMERTON 006,BREMERTON 006,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 2 Technology and Capital Projects Levy,,,Yes,103
Kitsap,BREMERTON 006,BREMERTON 006,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 2 Technology and Capital Projects Levy,,,No,48
Kitsap,BREMERTON 007(*),BREMERTON 007(*),BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 2 Technology and Capital Projects Levy,,,Yes,0
Kitsap,BREMERTON 007(*),BREMERTON 007(*),BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 2 Technology and Capital Projects Levy,,,No,0
Kitsap,BREMERTON 012,BREMERTON 012,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 2 Technology and Capital Projects Levy,,,Yes,45
Kitsap,BREMERTON 012,BREMERTON 012,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 2 Technology and Capital Projects Levy,,,No,16
Kitsap,BREMERTON 013,BREMERTON 013,BREMERTON SCHOOL DISTRICT NO. 100-C Proposition No. 2 Technology and Capital Projects Levy,,,Yes,129
